school_code	boro	number_of_classes	core_subject_ms_core_and_9_12_only_	school_name	size_of_smallest_class	total_register	data_source	program_type	csd	core_course_ms_core_and_9_12_only_	average_class_size	size_of_largest_class	service_category_k_9_only_	grade_
K257	K	2	-	P.S. 257 JOHN F. HYLAN	12	25	ATS	SPEC ED	14	-	12.5	13	12:1	0K-09
K257	K	4	-	P.S. 257 JOHN F. HYLAN	12	45	ATS	SPEC ED	14	-	11.3	13	12:1:1	0K-09
K297	K	2	-	P.S. 297 ABRAHAM STOCKTON	17	35	ATS	GEN ED	14	-	17.5	18	-	0K
K297	K	1	-	P.S. 297 ABRAHAM STOCKTON	14	14	ATS	CTT	14	-	14.0	14	-	0K
K297	K	3	-	P.S. 297 ABRAHAM STOCKTON	15	50	ATS	GEN ED	14	-	16.7	20	-	01
K297	K	2	-	P.S. 297 ABRAHAM STOCKTON	16	34	ATS	GEN ED	14	-	17.0	18	-	02
K297	K	1	-	P.S. 297 ABRAHAM STOCKTON	20	20	ATS	CTT	14	-	20.0	20	-	02
K297	K	1	-	P.S. 297 ABRAHAM STOCKTON	12	12	ATS	G&T	14	-	12.0	12	-	02
K297	K	2	-	P.S. 297 ABRAHAM STOCKTON	24	49	ATS	GEN ED	14	-	24.5	25	-	03
K297	K	3	-	P.S. 297 ABRAHAM STOCKTON	15	47	ATS	GEN ED	14	-	15.7	16	-	04
K297	K	2	-	P.S. 297 ABRAHAM STOCKTON	22	44	ATS	GEN ED	14	-	22.0	22	-	05
K297	K	2	-	P.S. 297 ABRAHAM STOCKTON	11	23	ATS	SPEC ED	14	-	11.5	12	12:1:1	0K-09
K318	K	10	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	23	283	ATS	GEN ED	14	-	28.3	31	-	06
K318	K	8	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	27	234	ATS	G&T	14	-	29.3	32	-	06
K318	K	10	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	23	259	ATS	GEN ED	14	-	25.9	28	-	07
K318	K	7	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	25	205	ATS	G&T	14	-	29.3	31	-	07
K318	K	9	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	16	228	ATS	GEN ED	14	-	25.3	32	-	08
K318	K	7	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	30	222	ATS	G&T	14	-	31.7	33	-	08
K318	K	3	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	6	29	ATS	SPEC ED	14	-	9.7	12	12:1	0K-09
K318	K	5	-	J.H.S. 318 EUGENIO MARIA DE HOSTOS	6	58	ATS	SPEC ED	14	-	11.6	12	12:1:1	0K-09
K318	K	95	ENGLISH	J.H.S. 318 EUGENIO MARIA DE HOSTOS	5	1805	ATS	GEN ED	14	-	19.0	34	-	MS CORE
K318	K	55	SOCIAL STUDIES	J.H.S. 318 EUGENIO MARIA DE HOSTOS	14	1562	ATS	GEN ED	14	-	28.4	34	-	MS CORE
K318	K	56	SCIENCE	J.H.S. 318 EUGENIO MARIA DE HOSTOS	14	1593	ATS	GEN ED	14	-	28.4	34	-	MS CORE
K318	K	80	MATH	J.H.S. 318 EUGENIO MARIA DE HOSTOS	6	2099	ATS	GEN ED	14	-	26.2	34	-	MS CORE
K319	K	4	-	P.S. 319	13	63	ATS	GEN ED	14	-	15.8	20	-	0K
K319	K	1	-	P.S. 319	15	15	ATS	CTT	14	-	15.0	15	-	0K
K319	K	1	-	P.S. 319	30	30	ATS	GEN ED	14	-	30.0	30	-	01
K319	K	1	-	P.S. 319	27	27	ATS	CTT	14	-	27.0	27	-	01
K322	K	3	ENGLISH	FOUNDATIONS ACADEMY	13	55	HSST	GEN ED	14	ENGLISH 9	18.3	23	-	09-12
K322	K	4	ENGLISH	FOUNDATIONS ACADEMY	12	81	HSST	GEN ED	14	ENGLISH 10	20.3	26	-	09-12
K322	K	6	ENGLISH	FOUNDATIONS ACADEMY	19	137	HSST	GEN ED	14	ENGLISH 11	22.8	28	-	09-12
